"","repeat_id","expt","analysis_type","true_base","b_base_lower","b_base_med","b_base_upper","b_base_error","true_sex","b_sex_p_value","b_sex_lower","b_sex_med","b_sex_upper","b_sex_error","true_cond","b_cond_p_value","b_cond_lower","b_cond_med","b_cond_upper","b_cond_error","true_sex_cond","b_sex_cond_p_value","b_sex_cond_lower","b_sex_cond_med","b_sex_cond_upper","b_sex_cond_error","pp_true"
"1",1,1,"bglmm",0,0.438700744934648,0.504746195312126,0.582667651131,0.0353290859853834,0,NA,-0.101621446648485,-0.00085331067348973,0.099786916724784,0.0524084189450999,0,NA,-0.102470519694872,-0.00378472022106672,0.0844859910783644,0.0495371694743788,0,NA,-0.115352513518865,0.0153825700138769,0.155482616215283,0.0741466214618996,0
"2",1,2,"bglmm",0,0.441498436811071,0.504773849947862,0.57008566517479,0.0327516428354167,0,NA,-0.131645395485612,-0.0349849675493408,0.0581665208258192,0.0475465023126641,0,NA,-0.114355738321523,-0.0270165772566452,0.0606611361797788,0.0450220438937232,0,NA,-0.0484653210637507,0.074000929592545,0.201525212689479,0.0640654507417918,0
"3",1,3,"bglmm",0,0.351662238416892,0.428326699371592,0.503575493631417,0.0388207385992941,0,NA,-0.0648426805938154,0.0424940787382101,0.148464690758084,0.0532629335577223,0,NA,-0.0524455925197099,0.0587038957802139,0.165412173173032,0.0556001321961241,0,NA,-0.103233519782723,0.0366413117948995,0.177595254556723,0.0733731699871943,0
"4",1,4,"bglmm",0,0.430613659560479,0.490211008752664,0.551930681925009,0.0319687972969564,0,NA,-0.109311686229292,-0.0182470075753368,0.0702204104763696,0.0460678422907764,0,NA,-0.0462050859312169,0.0412032674276352,0.133585958249794,0.0446636252464706,0,NA,-0.115022568564435,0.0083810994055475,0.147891372077948,0.0649645735419245,0
"5",1,5,"bglmm",0,0.480755037027485,0.553317077407604,0.62826420628539,0.0383949146150551,0,NA,-0.139210011465375,-0.0367241641812504,0.0677087144254229,0.0552575119717166,0,NA,-0.176048080831938,-0.0700465701534685,0.0343299871060372,0.0530363592477111,0,NA,-0.0426086336394242,0.105221218397435,0.254373956157384,0.0762285045377679,0
"6",1,6,"bglmm",0,0.423368676340464,0.483176628712763,0.548470365770939,0.030819165530383,0,NA,-0.121022542870221,-0.0412322231609763,0.042154248945954,0.0415200852226637,0,NA,-0.131037790043242,-0.0407461025246698,0.0358697763852734,0.0397191607040258,0,NA,-0.0405968715558675,0.0839285204004132,0.200536506134336,0.0609332504105693,0
"7",1,7,"bglmm",0,0.439504612811694,0.5117186667801,0.584088754960631,0.0369375685799308,0,NA,-0.0944737756354168,0.00841748349592466,0.112683713059641,0.0516487485543315,0,NA,-0.141878513335565,-0.0377505302485331,0.0617973455952699,0.0517555617242122,0,NA,-0.0952805954422145,0.0553022454624314,0.211898628777952,0.0767969186854384,0
"8",1,8,"bglmm",0,0.501796226354397,0.56638753568365,0.63269980624922,0.0319116609144676,0,NA,-0.154449549250034,-0.0552000724477981,0.0324954247215107,0.0449665398891057,0,NA,-0.255532058401216,-0.160206806709409,-0.0505763109258964,0.0590940621899822,0,NA,0.0327607505346334,0.181575403828988,0.295871506123467,0.0696719149643466,0
"9",1,9,"bglmm",0,0.418983099081641,0.491691479970423,0.564064865394398,0.0370938618237809,0,NA,-0.133711330805976,-0.0208348541697381,0.0727578779096635,0.0522470954489921,0,NA,-0.0620977720031301,0.0280074528930471,0.126917123658856,0.0500076708932552,0,NA,-0.181152043592118,-0.040838377005817,0.102193009227333,0.071838084850287,0
"10",1,10,"bglmm",0,0.417711021840151,0.482592023421575,0.544784688306631,0.0321156074486015,0,NA,-0.1048315171695,-0.0147589768345705,0.074217616184134,0.0458886700215598,0,NA,-0.115547791085043,-0.0261267053316621,0.0639191748263483,0.0448945402291556,0,NA,-0.100678823718099,0.0271032720495049,0.152331151409393,0.0644534169130854,0
"11",1,11,"bglmm",0,0.449563617702171,0.516068894852879,0.582452252192959,0.0333538179506361,0,NA,-0.0692170537906998,0.0283718832951169,0.12707208087229,0.0489455661130121,0,NA,-0.0804722111737444,0.0223087690551533,0.117483267621382,0.0505982190764818,0,NA,-0.215039782171333,-0.0777802504681598,0.0635992673063513,0.0703665913575773,0
"12",1,12,"bglmm",0,0.446667914403408,0.507343120466051,0.563287648859772,0.0291253875192876,0,NA,-0.120658505774559,-0.037851469767326,0.0479646869057762,0.0425459768507688,0,NA,-0.143068437932924,-0.0552277759007279,0.0205836194337774,0.0409388564822813,0,NA,0.00630812598059809,0.111805168897816,0.239924519678594,0.0591732124993101,0
"13",1,13,"bglmm",0,0.464368535818385,0.529806622573183,0.594298959608753,0.0331641949981958,0,NA,-0.150112132533136,-0.0547881541433296,0.0393141043650903,0.0479145450242633,0,NA,-0.126801103958307,-0.0369780715360453,0.0620957902998358,0.0464927627127108,0,NA,-0.0378486968097877,0.0950541502890007,0.225841889410532,0.0662350198695195,0
"14",1,14,"bglmm",0,0.42092326372187,0.486881111655866,0.550835845868915,0.0327959935138347,0,NA,-0.103913265965081,-0.0115184414593017,0.0838881679762313,0.0466564372508179,0,NA,-0.0756528732427651,0.0125716799358343,0.0996120576687963,0.0441773668328132,0,NA,-0.104457640924872,0.0144077270089747,0.141666777309331,0.0613796422611754,0
"15",1,15,"bglmm",0,0.492836304193397,0.565315327032905,0.629261579446073,0.0373301727371356,0,NA,-0.157273444980175,-0.0600935308207254,0.0420856396725482,0.0551474963327473,0,NA,-0.145513979070138,-0.0526024976583316,0.040865700486258,0.0489591787561634,0,NA,-0.0901705555098652,0.0508768594726176,0.19201763958848,0.074110087150264,0
"16",1,16,"bglmm",0,0.449849963986668,0.515501657553966,0.587990065841694,0.0347717436237699,0,NA,-0.119403079101068,-0.0158751222521204,0.0787822178947571,0.048697451971374,0,NA,-0.184583415613134,-0.0884056485702228,0.00547080751086656,0.0485025053995268,0,NA,-0.0409624867172431,0.0923923191695168,0.231571169578833,0.0684447752319219,0
"17",1,17,"bglmm",0,0.352366082222619,0.41097565833315,0.468410241668624,0.0287728817352982,0,NA,0.0497409261831443,0.133259229240323,0.214415547423438,0.0422228458384835,0,NA,-0.0161001515669379,0.067733003743864,0.149453899948188,0.0428883456443949,0,NA,-0.213798833859102,-0.0913403200752648,0.0286367845758418,0.0623673504636885,0
