"","repeat_id","expt","analysis_type","true_base","b_base_lower","b_base_med","b_base_upper","b_base_error","true_sex","b_sex_p_value","b_sex_lower","b_sex_med","b_sex_upper","b_sex_error","true_cond","b_cond_p_value","b_cond_lower","b_cond_med","b_cond_upper","b_cond_error","true_sex_cond","b_sex_cond_p_value","b_sex_cond_lower","b_sex_cond_med","b_sex_cond_upper","b_sex_cond_error","pp_true"
"1",1,1,"bglmm",0,0.454403153312758,0.513588885662504,0.571242317938304,0.0297509245152261,0,NA,-0.0636171820318356,0.0125542058699222,0.0979521246347691,0.0409551146285013,0,NA,-0.129009886139552,-0.0475277413461993,0.0361433574522732,0.0409610679604351,1,NA,0.108183996894877,0.228911349825011,0.336113667430395,0.0587398630565172,0
"2",1,2,"bglmm",0,0.433975428469996,0.485458592353164,0.540813353911606,0.0265011912147308,0,NA,-0.0821392270860749,-7.56794898231013e-05,0.0717264247355936,0.0391740313757693,0,NA,-0.0482954885974751,0.0332127974288928,0.129460821997474,0.0431439129756757,1,NA,0.0955510059303942,0.20330743956407,0.316039468623405,0.0550771543947664,0
"3",1,3,"bglmm",0,0.415919750130772,0.486228535451704,0.557120052443017,0.0383145823446339,0,NA,-0.130109544757293,-0.0323599971161987,0.0656040821985616,0.0511348663411566,0,NA,-0.0974361534860536,0.0160734291179939,0.120497156863862,0.0561413903052076,1,NA,0.0322543491886357,0.164692099909432,0.304345505161539,0.0717857424974835,0
"4",1,4,"bglmm",0,0.356663534594787,0.421314792331217,0.487730546631849,0.0321541502041472,0,NA,0.00593165749561169,0.0918918756694802,0.17691955007827,0.0439467291374703,0,NA,-0.0625285935986665,0.0309231082867126,0.118798376111981,0.0455191512420969,1,NA,0.0167268272936609,0.135763699070236,0.25804033400894,0.0612068858659783,0
"5",1,5,"bglmm",0,0.460609100013564,0.523475961783317,0.589195387991123,0.0324486212596879,0,NA,-0.146819470392568,-0.0532345826361572,0.0343269095364293,0.045047065091321,0,NA,-0.179716570914909,-0.0913644492473677,-0.00420042657692599,0.0438807761622761,1,NA,0.197085678775065,0.326018534901642,0.447954135622059,0.0636833750213916,0
"6",1,6,"bglmm",0,0.487063967865988,0.554444340756541,0.617033166200727,0.0320470122070874,0,NA,-0.149959735193492,-0.0616368623136044,0.0239590667675931,0.0439836478406716,0,NA,-0.117696600555984,-0.0239794892925936,0.0669336296368387,0.0449919308915519,1,NA,0.15914893080317,0.284399688801455,0.402599174714494,0.0612842504509608,0
"7",1,7,"bglmm",0,0.494571113879444,0.558065623645008,0.618739924857577,0.0327015911760334,0,NA,-0.164144952187573,-0.0780515126645648,0.00745521900021848,0.0443856463116938,0,NA,-0.104160832456999,-0.0193521206064218,0.0722307857721969,0.045262846253467,1,NA,0.136447135494049,0.257340061401492,0.377556929778887,0.0618120190419916,0
"8",1,8,"bglmm",0,0.414967579550831,0.478255107952068,0.54808845498189,0.0338132900753709,0,NA,-0.0457601334906247,0.0583718755373465,0.157892193735635,0.0540643756440042,0,NA,-0.0662356686245759,0.0356773229158407,0.140120364929912,0.05159052016495,1,NA,0.0179113776286535,0.152883807738604,0.295270750223082,0.0732233291947038,0
"9",1,9,"bglmm",0,0.509167857719738,0.567118843878017,0.620938896871697,0.0277894610417254,0,NA,-0.119496903393464,-0.0352314462471046,0.0482055391691086,0.0411206174417029,0,NA,-0.120411020422839,-0.043598833489349,0.033668509153443,0.0384005004132909,1,NA,0.135573030497383,0.255054020079544,0.357437541473291,0.0560818203451715,0
"10",1,10,"bglmm",0,0.402402671354911,0.46950489820839,0.538136469693736,0.0340754467416467,0,NA,-0.0741967846930534,0.0169675364284295,0.108915654249479,0.0473579632619187,0,NA,-0.0982638950158834,-0.00216102541798394,0.0923928538394966,0.0487461624050805,1,NA,0.0806796277495347,0.214861604574506,0.350989656362719,0.0678439321905719,0
