"","repeat_id","expt","analysis_type","true_base","b_base_lower","b_base_med","b_base_upper","b_base_error","true_sex","b_sex_p_value","b_sex_lower","b_sex_med","b_sex_upper","b_sex_error","true_cond","b_cond_p_value","b_cond_lower","b_cond_med","b_cond_upper","b_cond_error","true_sex_cond","b_sex_cond_p_value","b_sex_cond_lower","b_sex_cond_med","b_sex_cond_upper","b_sex_cond_error","pp_true"
"1",1,1,"bglmm",0,0.429087062679393,0.487062479621486,0.543257235521402,0.0299505305409751,0,NA,-0.0799839309974854,0.00272597396687224,0.0872304136435982,0.0433495980772619,0,NA,-0.0809904390447266,0.00351478989049185,0.088902875680332,0.0418784954922195,2,NA,0.242434870911309,0.361285162548242,0.478117526960606,0.0591928333019053,0
"2",1,2,"bglmm",0,0.469492202208047,0.536922319766924,0.601787178027054,0.0334955174393515,0,NA,-0.147614619169776,-0.0599532173119651,0.0336463915298739,0.0472042787231457,0,NA,-0.144713982080898,-0.0485629123240586,0.0403331513848383,0.0465203889128883,2,NA,0.335357142929476,0.463357080042255,0.591755985749628,0.064901319663263,0
"3",1,3,"bglmm",0,0.486827169741464,0.542590587888794,0.593913277082705,0.0279325816960851,0,NA,-0.154326682363619,-0.0805559927448436,-0.0102167097909271,0.0382916070228723,0,NA,-0.104598782325667,-0.0292531342345114,0.0433961242114303,0.0388626115601107,2,NA,0.38304762581461,0.480851220086254,0.584217642857252,0.0532439664803333,0
"4",1,4,"bglmm",0,0.471357008447478,0.538473770804447,0.601014648034213,0.0325726421589576,0,NA,-0.116098751493572,-0.034545220004583,0.0571464991007105,0.0445889654162071,0,NA,-0.075371128942334,0.00657278190874901,0.101821334740918,0.0436325333144917,2,NA,0.220333445891485,0.348631952551506,0.465620281509278,0.0626992558085936,0
"5",1,5,"bglmm",0,0.455522106930809,0.514929956117914,0.573113701710286,0.0308188591221044,0,NA,-0.0811232734054579,0.00139223716697054,0.101552790335296,0.0436153844754336,0,NA,-0.0525196869784346,0.0287074072808726,0.119229487594655,0.0447769551197518,2,NA,0.196616972492711,0.332336939376862,0.447754703686903,0.0603923776005655,0
"6",1,6,"bglmm",0,0.501511616040954,0.559485947069961,0.618069287733397,0.0301620903078714,0,NA,-0.107817475894264,-0.0294532635710998,0.0542268571258421,0.0416373378364386,0,NA,-0.149117453259729,-0.0647720240636838,0.0240373218883469,0.0425664976432266,2,NA,0.30508615119799,0.423388569291172,0.5411341008525,0.0586120096198883,0
"7",1,7,"bglmm",0,0.388756087277625,0.449375755253054,0.511027248659145,0.0318975970249449,0,NA,0.0258153718381199,0.112439121498833,0.199762944245415,0.0439213970595435,0,NA,-0.0619847054970722,0.0300888696497259,0.121904803729363,0.0500221679667994,2,NA,0.152900662728358,0.290734522529227,0.408713630515584,0.0650313521952246,0
"8",1,8,"bglmm",0,0.440767465651122,0.50369713132877,0.569518414977336,0.0323908128076788,0,NA,-0.0817129262611817,0.00606470173547112,0.100277803925103,0.0459024066344522,0,NA,-0.0663973859137123,0.0293326819385489,0.11834444977772,0.0461961442343645,2,NA,0.212673919197796,0.328816674640985,0.462307341422915,0.0630816384399117,0
"9",1,9,"bglmm",0,0.404630159940539,0.467858561707092,0.533672996036591,0.0328517683540102,0,NA,-0.0121420660248678,0.0833649345324755,0.170276036967047,0.047514796119553,0,NA,-0.0726319306174883,0.0194367748045043,0.105525764532863,0.0450018929251439,2,NA,0.184256652623346,0.306174204432405,0.445134375817621,0.0659664471217314,0
"10",1,10,"bglmm",0,0.460332084306808,0.521759180911125,0.582360974137888,0.0306141226080565,0,NA,-0.113248190697506,-0.0307239239030193,0.0531941338591209,0.0430907617481872,0,NA,-0.0675821835749586,0.0141696491300036,0.094357930840977,0.0410547939213325,2,NA,0.290804551571042,0.408203372039779,0.519749568401251,0.0597565956422908,0
"11",1,11,"bglmm",0,0.449108545773251,0.508543183424978,0.567166938175452,0.0310934261965464,0,NA,-0.0652591997276097,0.0228809306466508,0.106140119936229,0.0439736741429216,0,NA,-0.101249571523653,-0.0136733885582261,0.0673606290112705,0.0434587669098956,2,NA,0.262029121695251,0.379924334357575,0.50988908568885,0.062578172899957,0
"12",1,12,"bglmm",0,0.430987150674117,0.499595209817067,0.567734153708864,0.0350284169923494,0,NA,-0.0407000854635191,0.0561014800651168,0.152329557683998,0.0490485441163406,0,NA,-0.117194222742005,-0.0251746541279609,0.077338010476995,0.0502481313289626,2,NA,0.20356065117495,0.341694365409154,0.489243854049711,0.0713522819047339,0
"13",1,13,"bglmm",0,0.420756237639907,0.479851718623596,0.54277451351914,0.0310418871231981,0,NA,-0.126009960014592,-0.0442770022716492,0.040191757531779,0.0431538638808314,0,NA,-0.0550279626487382,0.0348020156554475,0.119926918033007,0.0434495178080866,2,NA,0.269844232561747,0.391829242767612,0.506755922682228,0.0606898381268884,0
"14",1,14,"bglmm",0,0.453409363882763,0.513720055148538,0.571026269691938,0.0295745269888517,0,NA,-0.0469700560626694,0.0367092598265048,0.127932225305004,0.0439955122759169,0,NA,-0.086471522158156,0.0010635085914086,0.0868433882810355,0.042919175788107,2,NA,0.168064828924747,0.302132656069516,0.421798638016341,0.0630593494570351,0
"15",1,15,"bglmm",0,0.453480509326935,0.511736328850514,0.570445194672545,0.0296231062615782,0,NA,-0.140604475656512,-0.0532256625180708,0.0316794463879438,0.0423116346973987,0,NA,-0.157997357472876,-0.0734020117822399,0.00576725008042171,0.0413583421042215,2,NA,0.365595312738271,0.478480054943303,0.596819557897001,0.0580518248539284,0
"16",1,16,"bglmm",0,0.395405012408226,0.464195084600305,0.525792965831657,0.0329562734564805,0,NA,-0.0779486383842201,0.00701062939071812,0.0898687531115396,0.0425503682000295,0,NA,-0.108680137135779,-0.0245489288139035,0.0709238849747965,0.0460947734949285,2,NA,0.278299433652706,0.411237301208051,0.535331601481503,0.065608672468613,0
"17",1,17,"bglmm",0,0.43644817116168,0.494691212611922,0.544600422063486,0.0293904060094978,0,NA,-0.0278229910756413,0.0436021090896916,0.124773858325901,0.0391704569944457,0,NA,-0.152607932571838,-0.0760699013386404,0.00181287333861768,0.0380423966300145,2,NA,0.307682732365735,0.425520370242984,0.534863798048683,0.0567836590147432,0
"18",1,18,"bglmm",0,0.461036286208296,0.525391640920516,0.591268077849122,0.0327936362803517,0,NA,-0.128664206126969,-0.0318498480569508,0.066574045844392,0.0498480574460683,0,NA,-0.0759309893046545,0.00838449184113793,0.0962241517570789,0.0439087359723762,2,NA,0.225069069793087,0.357765828411975,0.473561757425072,0.0654494649195196,0
"19",1,19,"bglmm",0,0.409346222500824,0.473777166300993,0.532629953574619,0.0309512867780526,0,NA,-0.0683033387303987,0.025472902621465,0.106010206235443,0.0426016118051617,0,NA,-0.0798118882350103,-0.00408891551615739,0.0889827938809877,0.0432984090703713,2,NA,0.23655227696544,0.364191818221747,0.486743501049758,0.0611248224779871,0
"20",1,20,"bglmm",0,0.424904674128465,0.494325532016332,0.558764848026994,0.0335049653588915,0,NA,-0.100062052278867,-0.00372769745770051,0.0950219467121943,0.0477270806232051,0,NA,-0.0622563494456134,0.0272641210922044,0.120074992003471,0.0468465941892479,2,NA,0.174632892889987,0.302954314256151,0.430407026819624,0.0653329307266659,0
"21",1,21,"bglmm",0,0.445576878496659,0.496406352679613,0.54547832997247,0.0264572145264521,0,NA,-0.064755341449265,0.0094970823640922,0.0852666076079456,0.0377189405474401,0,NA,-0.128320655610222,-0.0556827430028609,0.0215476162632721,0.038966444000674,2,NA,0.332811249869233,0.436528101897115,0.542795190536835,0.0533469259113548,0
"22",1,22,"bglmm",0,0.483499193059102,0.550843909726451,0.617859311565128,0.0359139315124932,0,NA,-0.146633516133571,-0.0613130019614945,0.0305800623023924,0.0473646440438815,0,NA,-0.129745907700883,-0.0440846086232687,0.0498795355640383,0.0451675702892186,2,NA,0.282100885421981,0.408805216807542,0.527641043493145,0.0639768986372654,0
"23",1,23,"bglmm",0,0.401412822657495,0.465311345854507,0.532708828083221,0.0341253051937945,0,NA,-0.00383417280822307,0.0942141162132664,0.185593164940967,0.04850547666744,0,NA,-0.00827529204970356,0.0855390962282139,0.180670145947191,0.0486503535299153,2,NA,0.0887320861108819,0.21698378568597,0.350644789983278,0.0679997825559095,0
"24",1,24,"bglmm",0,0.431952216738988,0.494850356230741,0.557572091666477,0.0319485371899999,0,NA,-0.117744956358525,-0.0187861514744757,0.0759663652761319,0.0491119775578909,0,NA,-0.0254243518909633,0.0663574370203937,0.152933008870683,0.0469602605925716,2,NA,0.192567412865781,0.328406734144729,0.475492079546168,0.0708478410934815,0
"25",1,25,"bglmm",0,0.408160155406885,0.474543933138586,0.540731175293805,0.0326731752772915,0,NA,-0.101130822261269,-0.00902711383235789,0.0825389386551171,0.0478265377375766,0,NA,-0.0448473253045815,0.0522986882581653,0.149435391711367,0.0498390583221401,2,NA,0.218971442972321,0.348573188116438,0.484449578180266,0.0676872701110962,0
"26",1,26,"bglmm",0,0.454653969417064,0.51272051938736,0.580405127455078,0.0304881255388882,0,NA,-0.0857877950338676,0.00859000806983925,0.0977004887997626,0.0462767625684518,0,NA,-0.101328245868897,-0.00989511572987401,0.0709568222866734,0.0424400749770941,2,NA,0.227872073927817,0.352539770378413,0.474906655686052,0.0637521029451654,0
"27",1,27,"bglmm",0,0.468579909835244,0.540436127868161,0.60512252589396,0.0356541557720862,0,NA,-0.1698792876536,-0.0766498487946213,0.0407421954076362,0.0511674808843883,0,NA,-0.141275227637693,-0.0510195985146367,0.0440527503352445,0.0502904172286331,2,NA,0.327041853258702,0.459117090784241,0.590528117617818,0.0685694418250706,0
"28",1,28,"bglmm",0,0.419046125757482,0.480156570090505,0.546928576804061,0.0317060282993283,0,NA,-0.0792943204261225,0.0173066859824973,0.102871399926867,0.047656734277277,0,NA,-0.0938139280610933,0.00462942135144995,0.0902355315807163,0.0465772403420392,2,NA,0.284541820940008,0.397446660333895,0.539268519918313,0.0674610283194644,0
"29",1,29,"bglmm",0,0.475360135353111,0.530424417703544,0.582801809434247,0.0274577283521761,0,NA,-0.0692736174464144,0.00705352031215031,0.0869007129016997,0.0395912218927216,0,NA,-0.0773091105849405,-0.00682779883150258,0.0717791064344607,0.0379943313907936,2,NA,0.211389619864354,0.327921102187356,0.43712867038644,0.0572377698004848,0
"30",1,30,"bglmm",0,0.451204108171618,0.500889998266168,0.546559254446053,0.023792039933523,0,NA,-0.0713651265092656,-0.00907772445621275,0.0610191343453981,0.0328629023233468,0,NA,-0.0836758710633244,-0.019545202560711,0.0532554662696643,0.0347234147266169,2,NA,0.346251026948717,0.441737985221049,0.544985905767367,0.0475991425691342,0
"31",1,31,"bglmm",0,0.463088263537465,0.521683162931864,0.578188804541804,0.030351950768765,0,NA,-0.110961163745869,-0.0261876409230253,0.0594440102092907,0.0441590946426408,0,NA,-0.0981201956966312,-0.0137932204751103,0.0689166991167919,0.0436024638508972,2,NA,0.282288881295729,0.405389215121566,0.523494897745948,0.0599646100511976,0
"32",1,32,"bglmm",0,0.383966080589151,0.44515386421022,0.506571833403946,0.0314560477775835,0,NA,-0.0434410304424434,0.0433962866490784,0.131484248863204,0.044737519223489,0,NA,-0.0954715111633459,-0.00401935149529778,0.0819881405744361,0.044744872533146,2,NA,0.229849248685558,0.356007775106167,0.478464298702992,0.0629401833619533,0
"33",1,33,"bglmm",0,0.440124321445711,0.501973571985633,0.568416266291132,0.0312864353626418,0,NA,-0.0909581310801927,-0.00388187051525109,0.081574049821936,0.0456543176874301,0,NA,-0.0698253549121759,0.0234722808798768,0.107873789953352,0.0460846492751536,2,NA,0.246923076559872,0.361035776090499,0.488217478538684,0.0644442275159705,0
"34",1,34,"bglmm",0,0.508184716224276,0.568759033774325,0.636649531677022,0.0328263268291995,0,NA,-0.227171320510555,-0.132309308551233,-0.0490638598765247,0.0445079849340304,0,NA,-0.210929512669885,-0.1180698574179,-0.031706782490084,0.0447920424212505,2,NA,0.444895968832044,0.569258934380542,0.692613982258235,0.062011393102799,0
"35",1,35,"bglmm",0,0.424670612675222,0.493354028709112,0.563380295741938,0.0355562535183233,0,NA,-0.0851198754847288,0.00860536352016086,0.101139796021391,0.048944734916347,0,NA,-0.0680751438111148,0.0313128079881547,0.120708673842036,0.0477419486584985,2,NA,0.210471917823125,0.341040341426147,0.481016220366746,0.0673733846224622,0
"36",1,36,"bglmm",0,0.439761988730953,0.500870131731878,0.563268504100673,0.0313264518555101,0,NA,-0.0926220533580029,-0.00920858573184257,0.0771873426327996,0.0428286436886309,0,NA,-0.0799225930617105,0.0105493536982409,0.108707126451716,0.0467391429987774,2,NA,0.269841476943524,0.400697886210181,0.523837615978626,0.0649231771516039,0
"37",1,37,"bglmm",0,0.477104384375201,0.541697909543758,0.607145247670164,0.0344773872706801,0,NA,-0.172167742842025,-0.0760413106766276,0.0194575486209572,0.0487345775717767,0,NA,-0.145808917449625,-0.052949315155472,0.0414369809988831,0.0480145711562943,2,NA,0.330266689971085,0.458968777588714,0.595243272003708,0.0677175124689156,0
"38",1,38,"bglmm",0,0.443470853976233,0.505534513180215,0.573369771464753,0.0335492967174002,0,NA,-0.11574618936517,-0.0216682178310476,0.0669175122393829,0.0479606848789619,0,NA,-0.0613831133165611,0.0317710464377217,0.125807734933364,0.0480703027335109,2,NA,0.2287219545344,0.360239494193549,0.488552531689945,0.067165924799128,0
"39",1,39,"bglmm",0,0.460444243095542,0.526109528850526,0.60737070994493,0.0381397524600287,0,NA,-0.153079482391361,-0.0481070192448739,0.0581270340719366,0.0560131555669256,0,NA,-0.12814956107647,-0.0153676055963181,0.0882631143733981,0.0556255639154302,2,NA,0.243896691040903,0.402884111123595,0.554302952525377,0.0819097591916744,0
"40",1,40,"bglmm",0,0.41581713496256,0.48226315727126,0.550836473215122,0.0338472243363849,0,NA,-0.0901719220964017,0.000185159634626146,0.0958532762038033,0.0481362341171521,0,NA,-0.106957380680539,-0.0122053346614472,0.0817354872512193,0.0482145769739493,2,NA,0.246039045398019,0.372473047750959,0.517863202893675,0.0707158275188871,0
"41",1,41,"bglmm",0,0.415700725288668,0.483770091852547,0.544193239992182,0.0331656706445692,0,NA,-0.072854747534945,0.0169161242508222,0.113200364171504,0.0484909297871169,0,NA,-0.100749159107714,-0.0102325198811059,0.0895383990766799,0.0481625193951551,2,NA,0.223515972099352,0.355619720323347,0.488991845053191,0.0687797943866813,0
"42",1,42,"bglmm",0,0.409945854944991,0.473714759274372,0.538031473838464,0.0316759535192428,0,NA,-0.087764530954879,0.00320382068080607,0.0912203516842334,0.0455723862587755,0,NA,-0.0510361456776653,0.0359171500311271,0.122039207212316,0.0451656800348785,2,NA,0.261570923878219,0.388157037712433,0.523146611706283,0.0666750351611247,0
"43",1,43,"bglmm",0,0.440630315789038,0.487159089798956,0.542193724668336,0.0271339681045154,0,NA,-0.0347221835563449,0.033538799336125,0.11545598615686,0.0396857582931144,0,NA,-0.0066626604959778,0.080889763304671,0.153635662326558,0.0412851949847906,2,NA,0.157374237306067,0.263608852769735,0.370195553145031,0.0520801378030517,0
"44",1,44,"bglmm",0,0.407099241563854,0.472187213304317,0.540136083074658,0.0337063639196109,0,NA,-0.085532211380652,0.0105215522920051,0.10104010152901,0.046460693582041,0,NA,-0.0906704813550503,0.00810224261832374,0.0961634354313479,0.047667439933648,2,NA,0.238126781398314,0.366450477330533,0.502606167198951,0.0656410748437137,0
"45",1,45,"bglmm",0,0.443579059398674,0.508873973466305,0.571720627658911,0.032657716141598,0,NA,-0.0980269026011269,-0.000413142733554466,0.0862173851034461,0.0474861268226454,0,NA,-0.0674662125206962,0.0246861284945005,0.118869696258936,0.0455658277655522,2,NA,0.226387627502269,0.352549474971092,0.484426473038028,0.0659284247256608,0
"46",1,46,"bglmm",0,0.395333374397842,0.462520293870228,0.528680805066252,0.0354019842203416,0,NA,0.0501863244553699,0.140958209559593,0.233377889642718,0.0471193732055152,0,NA,-0.071005304301846,0.0270498307694536,0.117978024825743,0.0490933977133019,2,NA,0.0995462490362727,0.235903825525113,0.362040537948638,0.0692864474132745,0
"47",1,47,"bglmm",0,0.379083996397218,0.441667593781967,0.505871341146276,0.0330406291602347,0,NA,-0.0278815812986676,0.064705436455955,0.157261671432927,0.047307586739276,0,NA,-0.00615569720147932,0.0815182255614908,0.170142905307045,0.045950716358601,2,NA,0.149722942315621,0.281620475896467,0.412061031814607,0.0669076829768216,0
"48",1,48,"bglmm",0,0.482636677251009,0.549504491217663,0.615053943952632,0.0326753590346193,0,NA,-0.164410400815623,-0.0709293820195157,0.0226414470153382,0.0479562391568715,0,NA,-0.143791654410921,-0.0482630151089835,0.0449442805698816,0.0474455573261495,2,NA,0.303660386789965,0.433106095588814,0.570657205707602,0.066891263192599,0
